team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Newcastle United,0,1.0,4231.0,55.0,4.0,717.0,509.0,41.0,37.0,67.0,315.0,142.0,9.0,7.0,2.0,17.0,21.0,10.0,218.0,10.0
Newcastle United,2,1.0,4411.0,37.8,4.0,519.0,337.0,36.0,24.0,60.0,204.0,109.0,5.0,5.0,1.0,21.0,22.0,10.0,145.0,10.0
Newcastle United,0,2.0,442.0,52.4,5.0,699.0,480.0,38.0,44.0,73.0,300.0,151.0,4.0,8.0,4.0,12.0,20.0,21.0,204.0,8.0
Newcastle United,0,0.0,442.0,48.0,9.0,569.0,373.0,44.0,35.0,71.0,263.0,133.0,8.0,8.0,5.0,19.0,17.0,12.0,136.0,11.0
Newcastle United,1,0.0,4231.0,55.3,1.0,642.0,453.0,52.0,30.0,49.0,250.0,106.0,4.0,3.0,1.0,16.0,23.0,6.0,220.0,12.0
Newcastle United,1,1.0,4231.0,32.2,1.0,470.0,295.0,33.0,15.0,46.0,175.0,75.0,6.0,2.0,1.0,14.0,12.0,13.0,130.0,11.0
Newcastle United,2,1.0,4231.0,42.1,6.0,497.0,291.0,27.0,30.0,51.0,181.0,97.0,6.0,8.0,2.0,25.0,18.0,10.0,128.0,13.0
Newcastle United,3,1.0,4231.0,37.5,6.0,457.0,271.0,36.0,29.0,59.0,208.0,109.0,7.0,10.0,2.0,14.0,18.0,15.0,84.0,17.0
Newcastle United,0,0.0,4231.0,26.9,4.0,430.0,245.0,24.0,24.0,40.0,153.0,74.0,8.0,6.0,2.0,12.0,19.0,8.0,111.0,6.0
Newcastle United,0,0.0,4231.0,37.1,9.0,496.0,319.0,33.0,27.0,66.0,195.0,113.0,4.0,10.0,1.0,21.0,13.0,3.0,140.0,8.0
Newcastle United,1,0.0,4411.0,60.8,4.0,761.0,577.0,41.0,35.0,65.0,346.0,180.0,2.0,7.0,3.0,8.0,20.0,8.0,261.0,11.0
Newcastle United,0,0.0,4411.0,43.5,4.0,570.0,362.0,27.0,33.0,65.0,220.0,111.0,4.0,5.0,1.0,19.0,23.0,13.0,165.0,11.0
Newcastle United,2,0.0,4411.0,33.7,3.0,447.0,272.0,28.0,17.0,47.0,174.0,76.0,6.0,2.0,3.0,13.0,16.0,14.0,109.0,14.0
Newcastle United,0,0.0,3421.0,29.1,2.0,507.0,315.0,28.0,14.0,50.0,183.0,73.0,6.0,1.0,1.0,12.0,9.0,14.0,139.0,9.0
Newcastle United,2,0.0,4411.0,36.8,6.0,562.0,338.0,40.0,17.0,64.0,202.0,108.0,8.0,7.0,0.0,21.0,12.0,13.0,143.0,10.0
Newcastle United,1,0.0,4411.0,45.7,2.0,567.0,363.0,33.0,26.0,51.0,192.0,89.0,5.0,7.0,3.0,11.0,25.0,17.0,189.0,8.0
Newcastle United,1,0.0,541.0,19.5,1.0,397.0,193.0,21.0,14.0,39.0,136.0,67.0,1.0,5.0,2.0,18.0,21.0,19.0,64.0,10.0
Newcastle United,1,0.0,4231.0,41.2,5.0,542.0,335.0,26.0,31.0,63.0,185.0,104.0,4.0,10.0,0.0,17.0,17.0,12.0,162.0,11.0
Newcastle United,3,1.0,442.0,36.5,5.0,462.0,249.0,24.0,18.0,51.0,156.0,88.0,6.0,5.0,0.0,23.0,16.0,8.0,107.0,12.0
Newcastle United,0,0.0,442.0,28.7,4.0,511.0,299.0,36.0,28.0,66.0,200.0,112.0,6.0,4.0,2.0,21.0,22.0,14.0,113.0,9.0
Newcastle United,1,1.0,3421.0,34.4,4.0,579.0,390.0,25.0,14.0,51.0,210.0,103.0,5.0,3.0,1.0,17.0,19.0,13.0,191.0,13.0
Newcastle United,2,0.0,4231.0,52.1,5.0,654.0,435.0,45.0,31.0,64.0,298.0,148.0,9.0,5.0,0.0,18.0,17.0,7.0,158.0,12.0
Newcastle United,1,1.0,442.0,35.3,6.0,526.0,344.0,35.0,20.0,46.0,206.0,91.0,6.0,6.0,1.0,18.0,14.0,9.0,150.0,9.0
Newcastle United,0,0.0,4231.0,52.9,3.0,699.0,521.0,42.0,20.0,67.0,292.0,118.0,8.0,4.0,1.0,10.0,9.0,12.0,245.0,10.0
Newcastle United,2,0.0,442.0,38.2,8.0,539.0,347.0,28.0,39.0,50.0,222.0,111.0,7.0,12.0,0.0,14.0,18.0,6.0,151.0,12.0
Newcastle United,0,0.0,4231.0,51.2,7.0,658.0,458.0,26.0,40.0,51.0,289.0,160.0,8.0,9.0,0.0,14.0,15.0,12.0,189.0,8.0
Newcastle United,1,0.0,4231.0,38.2,3.0,528.0,329.0,30.0,31.0,47.0,230.0,122.0,9.0,7.0,0.0,21.0,16.0,11.0,118.0,15.0
Newcastle United,0,0.0,4231.0,47.3,3.0,611.0,415.0,41.0,23.0,75.0,241.0,122.0,4.0,9.0,5.0,18.0,30.0,7.0,188.0,10.0
