team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Tottenham Hotspur,1,0.0,3511.0,68.4,6.0,796.0,583.0,45.0,39.0,68.0,388.0,169.0,6.0,6.0,3.0,20.0,11.0,13.0,225.0,6.0
Tottenham Hotspur,4,3.0,352.0,36.2,5.0,560.0,359.0,31.0,14.0,40.0,175.0,75.0,3.0,11.0,1.0,22.0,24.0,9.0,195.0,2.0
Tottenham Hotspur,1,0.0,4231.0,72.9,4.0,890.0,688.0,53.0,50.0,95.0,457.0,212.0,9.0,9.0,3.0,19.0,18.0,7.0,263.0,9.0
Tottenham Hotspur,0,0.0,3511.0,74.9,14.0,955.0,757.0,56.0,58.0,110.0,609.0,320.0,16.0,10.0,0.0,14.0,20.0,4.0,190.0,11.0
Tottenham Hotspur,1,0.0,4231.0,67.3,6.0,765.0,588.0,47.0,45.0,72.0,385.0,193.0,13.0,15.0,1.0,9.0,19.0,6.0,229.0,9.0
Tottenham Hotspur,1,1.0,4321.0,67.7,6.0,820.0,592.0,54.0,50.0,98.0,402.0,199.0,8.0,10.0,0.0,14.0,25.0,4.0,227.0,14.0
Tottenham Hotspur,0,0.0,3421.0,73.8,7.0,813.0,615.0,45.0,62.0,88.0,471.0,284.0,8.0,10.0,0.0,13.0,19.0,0.0,174.0,12.0
Tottenham Hotspur,1,0.0,4231.0,64.1,5.0,831.0,634.0,42.0,32.0,96.0,409.0,202.0,9.0,7.0,0.0,10.0,18.0,9.0,243.0,5.0
Tottenham Hotspur,2,0.0,4231.0,66.7,5.0,757.0,550.0,57.0,26.0,63.0,331.0,149.0,6.0,9.0,3.0,15.0,10.0,10.0,232.0,8.0
Tottenham Hotspur,3,1.0,4231.0,51.3,3.0,756.0,528.0,37.0,21.0,62.0,308.0,164.0,6.0,6.0,3.0,20.0,14.0,20.0,234.0,11.0
Tottenham Hotspur,4,1.0,4231.0,63.0,1.0,775.0,559.0,44.0,33.0,71.0,336.0,158.0,2.0,10.0,0.0,22.0,26.0,13.0,247.0,7.0
Tottenham Hotspur,1,0.0,4231.0,76.2,6.0,869.0,662.0,60.0,55.0,78.0,458.0,245.0,5.0,9.0,0.0,14.0,27.0,6.0,232.0,5.0
Tottenham Hotspur,2,0.0,41212.0,65.9,2.0,777.0,590.0,46.0,45.0,81.0,348.0,175.0,5.0,8.0,2.0,16.0,23.0,6.0,269.0,9.0
Tottenham Hotspur,1,1.0,4231.0,58.9,10.0,684.0,491.0,41.0,37.0,57.0,289.0,147.0,6.0,11.0,1.0,16.0,27.0,11.0,226.0,15.0
Tottenham Hotspur,2,0.0,4231.0,67.7,5.0,863.0,675.0,74.0,28.0,96.0,436.0,186.0,4.0,8.0,2.0,21.0,19.0,9.0,257.0,9.0
Tottenham Hotspur,3,0.0,4231.0,59.6,5.0,726.0,527.0,46.0,27.0,78.0,306.0,143.0,6.0,12.0,1.0,9.0,15.0,6.0,232.0,10.0
Tottenham Hotspur,1,0.0,41212.0,47.1,4.0,607.0,412.0,35.0,17.0,42.0,189.0,91.0,6.0,1.0,2.0,17.0,22.0,17.0,230.0,20.0
Tottenham Hotspur,1,1.0,4231.0,49.5,4.0,624.0,404.0,43.0,22.0,59.0,233.0,109.0,6.0,2.0,10.0,21.0,17.0,11.0,186.0,8.0
Tottenham Hotspur,1,0.0,352.0,62.6,9.0,764.0,561.0,42.0,52.0,82.0,408.0,210.0,5.0,13.0,1.0,19.0,16.0,11.0,180.0,10.0
Tottenham Hotspur,0,0.0,352.0,57.9,8.0,768.0,549.0,36.0,38.0,72.0,346.0,159.0,4.0,10.0,1.0,12.0,21.0,17.0,223.0,16.0
Tottenham Hotspur,0,0.0,3511.0,55.2,5.0,719.0,509.0,46.0,32.0,65.0,331.0,160.0,7.0,6.0,1.0,11.0,23.0,14.0,195.0,14.0
Tottenham Hotspur,4,0.0,3421.0,59.5,5.0,769.0,558.0,46.0,28.0,67.0,270.0,119.0,4.0,10.0,2.0,16.0,24.0,7.0,304.0,4.0
Tottenham Hotspur,3,0.0,3511.0,51.1,7.0,618.0,394.0,42.0,28.0,53.0,243.0,100.0,8.0,7.0,5.0,19.0,24.0,9.0,167.0,20.0
Tottenham Hotspur,3,0.0,3511.0,49.3,6.0,664.0,458.0,40.0,32.0,74.0,284.0,159.0,5.0,10.0,3.0,13.0,17.0,11.0,191.0,14.0
Tottenham Hotspur,2,0.0,4231.0,73.1,5.0,892.0,702.0,52.0,32.0,69.0,455.0,201.0,0.0,10.0,1.0,16.0,19.0,5.0,266.0,10.0
