team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
West Ham United,1,0.0,343.0,54.7,1.0,697.0,522.0,50.0,25.0,65.0,263.0,118.0,4.0,3.0,0.0,20.0,18.0,17.0,275.0,14.0
West Ham United,1,0.0,3421.0,31.7,2.0,528.0,337.0,27.0,8.0,45.0,208.0,89.0,1.0,6.0,2.0,19.0,12.0,9.0,133.0,7.0
West Ham United,1,1.0,3421.0,45.6,2.0,577.0,380.0,45.0,27.0,61.0,249.0,98.0,0.0,4.0,3.0,17.0,19.0,18.0,148.0,7.0
West Ham United,4,1.0,3511.0,35.2,1.0,508.0,306.0,26.0,13.0,56.0,208.0,99.0,2.0,6.0,0.0,21.0,18.0,17.0,103.0,9.0
West Ham United,1,0.0,3511.0,29.3,2.0,504.0,283.0,26.0,18.0,46.0,142.0,77.0,1.0,2.0,3.0,18.0,12.0,21.0,148.0,6.0
West Ham United,3,1.0,3421.0,43.5,3.0,553.0,333.0,37.0,26.0,60.0,205.0,86.0,2.0,8.0,0.0,22.0,23.0,18.0,146.0,14.0
West Ham United,3,0.0,3412.0,45.3,6.0,592.0,372.0,41.0,21.0,41.0,228.0,100.0,3.0,11.0,0.0,7.0,19.0,8.0,155.0,13.0
West Ham United,1,0.0,3511.0,23.0,3.0,446.0,220.0,28.0,14.0,35.0,135.0,57.0,2.0,5.0,4.0,20.0,20.0,15.0,99.0,7.0
West Ham United,0,0.0,4141.0,56.1,3.0,703.0,511.0,39.0,43.0,73.0,327.0,146.0,2.0,5.0,1.0,11.0,14.0,7.0,215.0,6.0
West Ham United,0,0.0,433.0,41.5,4.0,617.0,434.0,43.0,21.0,55.0,272.0,113.0,2.0,8.0,0.0,6.0,17.0,22.0,178.0,10.0
West Ham United,2,0.0,352.0,44.1,3.0,554.0,331.0,37.0,25.0,54.0,219.0,94.0,2.0,4.0,1.0,23.0,17.0,14.0,129.0,15.0
West Ham United,1,0.0,442.0,37.9,1.0,452.0,285.0,33.0,21.0,67.0,195.0,98.0,5.0,3.0,1.0,9.0,6.0,13.0,100.0,14.0
West Ham United,0,0.0,343.0,63.2,5.0,647.0,487.0,58.0,27.0,71.0,289.0,107.0,5.0,4.0,2.0,11.0,14.0,7.0,231.0,7.0
West Ham United,0,0.0,4231.0,62.5,5.0,661.0,473.0,41.0,17.0,64.0,226.0,83.0,5.0,3.0,0.0,17.0,17.0,7.0,262.0,11.0
West Ham United,2,1.0,4231.0,33.9,6.0,455.0,287.0,36.0,26.0,64.0,192.0,93.0,3.0,13.0,0.0,12.0,13.0,12.0,113.0,10.0
West Ham United,0,0.0,4231.0,44.6,6.0,584.0,397.0,40.0,20.0,56.0,223.0,112.0,3.0,6.0,4.0,21.0,13.0,12.0,188.0,7.0
