team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Southampton,0,0.0,442.0,51.9,5.0,604.0,404.0,39.0,33.0,59.0,278.0,129.0,3.0,6.0,0.0,17.0,18.0,10.0,145.0,16.0
Southampton,0,0.0,4231.0,63.0,3.0,692.0,509.0,43.0,33.0,76.0,331.0,151.0,3.0,3.0,1.0,14.0,20.0,4.0,202.0,10.0
Southampton,1,0.0,4231.0,49.9,3.0,574.0,378.0,31.0,17.0,59.0,250.0,125.0,5.0,8.0,0.0,23.0,16.0,11.0,143.0,14.0
Southampton,3,2.0,4231.0,61.1,5.0,720.0,522.0,44.0,32.0,75.0,338.0,152.0,6.0,7.0,2.0,14.0,18.0,6.0,206.0,10.0
Southampton,2,0.0,4231.0,44.4,4.0,582.0,376.0,34.0,26.0,60.0,236.0,119.0,3.0,7.0,0.0,15.0,24.0,12.0,159.0,13.0
Southampton,0,0.0,4231.0,45.5,4.0,615.0,423.0,33.0,31.0,45.0,279.0,112.0,1.0,7.0,2.0,19.0,18.0,8.0,165.0,13.0
Southampton,2,0.0,4141.0,43.0,7.0,558.0,359.0,37.0,33.0,49.0,227.0,110.0,5.0,11.0,1.0,28.0,27.0,18.0,154.0,15.0
Southampton,0,0.0,3421.0,46.4,2.0,654.0,474.0,49.0,22.0,48.0,241.0,90.0,2.0,4.0,2.0,20.0,20.0,15.0,246.0,16.0
Southampton,1,0.0,4231.0,52.2,9.0,660.0,458.0,48.0,37.0,70.0,287.0,157.0,4.0,11.0,0.0,23.0,14.0,27.0,194.0,12.0
Southampton,1,0.0,541.0,25.7,3.0,467.0,270.0,20.0,18.0,38.0,151.0,63.0,0.0,7.0,1.0,15.0,26.0,24.0,127.0,11.0
Southampton,0,0.0,4231.0,38.9,3.0,552.0,362.0,30.0,29.0,64.0,208.0,119.0,1.0,4.0,2.0,26.0,16.0,12.0,166.0,9.0
Southampton,1,0.0,4141.0,48.1,2.0,623.0,450.0,47.0,29.0,54.0,259.0,105.0,3.0,3.0,0.0,16.0,19.0,7.0,212.0,10.0
Southampton,1,0.0,4231.0,70.5,12.0,838.0,620.0,56.0,48.0,62.0,366.0,168.0,5.0,16.0,3.0,14.0,18.0,14.0,281.0,10.0
Southampton,1,0.0,4231.0,54.4,4.0,699.0,503.0,53.0,36.0,64.0,314.0,152.0,5.0,8.0,0.0,15.0,16.0,10.0,205.0,13.0
Southampton,0,0.0,4231.0,55.3,3.0,704.0,502.0,51.0,19.0,59.0,228.0,96.0,3.0,3.0,0.0,16.0,16.0,10.0,282.0,10.0
