team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Leicester City,0,0.0,4231.0,56.1,5.0,761.0,567.0,52.0,26.0,46.0,305.0,135.0,7.0,6.0,0.0,19.0,26.0,5.0,274.0,15.0
Leicester City,2,0.0,4231.0,42.5,2.0,651.0,447.0,39.0,14.0,53.0,204.0,104.0,2.0,7.0,3.0,18.0,18.0,9.0,251.0,10.0
Leicester City,1,0.0,4231.0,65.0,3.0,769.0,573.0,39.0,29.0,59.0,310.0,165.0,12.0,7.0,1.0,19.0,22.0,8.0,284.0,10.0
Leicester City,2,0.0,4231.0,56.7,5.0,684.0,492.0,40.0,24.0,54.0,230.0,104.0,5.0,4.0,3.0,14.0,20.0,20.0,283.0,11.0
Leicester City,1,0.0,4231.0,66.9,10.0,809.0,607.0,55.0,31.0,60.0,342.0,163.0,0.0,9.0,2.0,22.0,25.0,9.0,291.0,7.0
Leicester City,2,0.0,4231.0,43.6,6.0,615.0,406.0,27.0,24.0,56.0,246.0,140.0,5.0,12.0,4.0,19.0,8.0,10.0,172.0,14.0
Leicester City,2,1.0,3421.0,70.3,4.0,875.0,674.0,50.0,38.0,69.0,436.0,188.0,4.0,9.0,4.0,18.0,21.0,7.0,265.0,6.0
Leicester City,0,0.0,3421.0,43.6,5.0,648.0,441.0,27.0,23.0,47.0,218.0,105.0,4.0,7.0,1.0,14.0,14.0,17.0,240.0,6.0
Leicester City,4,0.0,3421.0,32.5,1.0,500.0,302.0,20.0,15.0,31.0,170.0,77.0,1.0,9.0,0.0,20.0,13.0,12.0,144.0,5.0
Leicester City,1,0.0,3421.0,43.7,3.0,615.0,453.0,28.0,11.0,39.0,236.0,101.0,4.0,2.0,0.0,11.0,16.0,10.0,222.0,9.0
Leicester City,5,1.0,541.0,28.3,0.0,430.0,267.0,21.0,11.0,30.0,132.0,56.0,3.0,4.0,3.0,23.0,10.0,8.0,142.0,8.0
Leicester City,3,0.0,4141.0,64.2,3.0,779.0,604.0,57.0,24.0,43.0,325.0,98.0,2.0,11.0,3.0,17.0,12.0,14.0,296.0,9.0
