team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester City,1,1.0,4231.0,77.2,11.0,932.0,752.0,48.0,53.0,96.0,587.0,306.0,9.0,17.0,3.0,11.0,17.0,8.0,197.0,5.0
Manchester City,2,2.0,4231.0,68.9,8.0,954.0,793.0,66.0,30.0,61.0,470.0,187.0,2.0,13.0,1.0,17.0,11.0,13.0,334.0,7.0
Manchester City,5,3.0,4231.0,68.6,10.0,877.0,720.0,56.0,26.0,57.0,348.0,149.0,6.0,13.0,2.0,7.0,17.0,4.0,383.0,12.0
Manchester City,1,1.0,4231.0,54.6,4.0,696.0,555.0,46.0,17.0,43.0,263.0,100.0,3.0,4.0,2.0,12.0,14.0,5.0,301.0,19.0
Manchester City,1,1.0,3142.0,58.5,4.0,801.0,665.0,42.0,22.0,56.0,444.0,186.0,5.0,8.0,2.0,11.0,14.0,8.0,231.0,15.0
Manchester City,2,1.0,4231.0,71.7,7.0,847.0,680.0,40.0,31.0,84.0,528.0,233.0,10.0,6.0,2.0,12.0,13.0,8.0,179.0,13.0
Manchester City,2,0.0,433.0,37.3,2.0,532.0,361.0,21.0,12.0,28.0,157.0,58.0,1.0,7.0,1.0,15.0,9.0,7.0,211.0,11.0
Manchester City,4,2.0,433.0,82.1,7.0,1093.0,925.0,52.0,29.0,87.0,730.0,317.0,8.0,7.0,0.0,21.0,13.0,4.0,217.0,10.0
Manchester City,2,0.0,4411.0,70.0,10.0,887.0,696.0,67.0,39.0,79.0,420.0,204.0,3.0,17.0,1.0,20.0,18.0,12.0,294.0,10.0
Manchester City,2,2.0,433.0,72.0,7.0,950.0,806.0,46.0,34.0,62.0,547.0,326.0,7.0,6.0,2.0,5.0,11.0,4.0,279.0,7.0
Manchester City,2,0.0,4231.0,56.2,6.0,739.0,571.0,48.0,37.0,63.0,376.0,155.0,2.0,9.0,1.0,14.0,18.0,13.0,213.0,12.0
Manchester City,3,0.0,343.0,53.9,0.0,724.0,529.0,44.0,16.0,38.0,256.0,100.0,0.0,7.0,3.0,20.0,16.0,6.0,283.0,13.0
Manchester City,1,0.0,433.0,55.0,6.0,738.0,599.0,40.0,21.0,71.0,395.0,184.0,3.0,12.0,3.0,5.0,9.0,7.0,211.0,9.0
Manchester City,3,1.0,433.0,70.4,4.0,923.0,755.0,62.0,35.0,59.0,469.0,223.0,0.0,10.0,0.0,11.0,16.0,4.0,309.0,8.0
Manchester City,4,0.0,433.0,44.1,3.0,703.0,519.0,37.0,14.0,45.0,235.0,113.0,2.0,6.0,2.0,20.0,12.0,15.0,290.0,8.0
Manchester City,2,0.0,433.0,74.3,1.0,943.0,804.0,43.0,30.0,54.0,490.0,247.0,5.0,8.0,2.0,8.0,15.0,6.0,324.0,5.0
Manchester City,5,0.0,433.0,77.7,4.0,1045.0,888.0,75.0,38.0,61.0,540.0,266.0,0.0,12.0,0.0,8.0,8.0,4.0,364.0,8.0
Manchester City,3,0.0,433.0,45.4,8.0,720.0,554.0,48.0,16.0,42.0,278.0,115.0,4.0,14.0,0.0,18.0,13.0,15.0,283.0,10.0
Manchester City,1,0.0,4231.0,51.7,4.0,744.0,547.0,39.0,16.0,66.0,275.0,129.0,6.0,5.0,2.0,14.0,21.0,11.0,281.0,11.0
Manchester City,0,0.0,4231.0,53.9,3.0,726.0,580.0,43.0,28.0,68.0,287.0,145.0,3.0,6.0,2.0,6.0,10.0,13.0,304.0,6.0
Manchester City,0,0.0,433.0,66.1,0.0,794.0,599.0,41.0,45.0,73.0,447.0,235.0,7.0,15.0,2.0,13.0,16.0,9.0,182.0,19.0
Manchester City,1,0.0,433.0,64.8,4.0,897.0,715.0,52.0,29.0,47.0,345.0,163.0,6.0,10.0,0.0,12.0,16.0,5.0,381.0,6.0
Manchester City,1,0.0,433.0,69.5,6.0,933.0,747.0,60.0,49.0,77.0,525.0,221.0,8.0,6.0,0.0,10.0,22.0,9.0,245.0,6.0
Manchester City,1,0.0,433.0,47.9,14.0,611.0,389.0,35.0,28.0,43.0,261.0,137.0,7.0,16.0,3.0,11.0,15.0,6.0,148.0,12.0
Manchester City,3,0.0,4231.0,65.2,3.0,861.0,692.0,51.0,22.0,63.0,367.0,163.0,6.0,8.0,3.0,22.0,17.0,4.0,333.0,8.0
