team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Sheffield United,1,1.0,532.0,29.7,2.0,469.0,273.0,21.0,27.0,41.0,189.0,100.0,1.0,3.0,4.0,16.0,19.0,9.0,106.0,13.0
Sheffield United,0,0.0,352.0,50.9,3.0,701.0,517.0,38.0,24.0,58.0,343.0,155.0,3.0,6.0,4.0,25.0,20.0,8.0,195.0,7.0
Sheffield United,0,1.0,532.0,35.2,1.0,537.0,375.0,29.0,22.0,49.0,238.0,128.0,1.0,2.0,2.0,19.0,17.0,9.0,153.0,14.0
Sheffield United,1,0.0,352.0,41.5,3.0,562.0,399.0,42.0,25.0,52.0,257.0,119.0,4.0,6.0,4.0,15.0,10.0,18.0,157.0,5.0
Sheffield United,0,0.0,352.0,36.3,5.0,545.0,327.0,27.0,28.0,43.0,218.0,102.0,5.0,9.0,2.0,23.0,22.0,7.0,124.0,18.0
Sheffield United,0,2.0,352.0,55.1,5.0,644.0,460.0,33.0,57.0,87.0,377.0,224.0,1.0,8.0,4.0,16.0,18.0,9.0,126.0,13.0
Sheffield United,0,0.0,343.0,49.1,9.0,622.0,462.0,30.0,25.0,52.0,338.0,175.0,5.0,6.0,4.0,17.0,14.0,4.0,145.0,7.0
Sheffield United,1,0.0,343.0,37.6,3.0,573.0,385.0,28.0,25.0,50.0,235.0,133.0,5.0,5.0,0.0,14.0,14.0,8.0,163.0,12.0
Sheffield United,0,0.0,3412.0,34.2,3.0,514.0,356.0,17.0,21.0,37.0,187.0,96.0,3.0,5.0,0.0,13.0,13.0,8.0,188.0,9.0
Sheffield United,0,0.0,3421.0,52.5,2.0,682.0,512.0,46.0,31.0,62.0,336.0,168.0,3.0,5.0,2.0,19.0,10.0,6.0,204.0,15.0
Sheffield United,1,1.0,352.0,45.9,4.0,608.0,410.0,31.0,24.0,43.0,228.0,112.0,6.0,3.0,1.0,17.0,24.0,11.0,200.0,13.0
Sheffield United,0,0.0,352.0,28.3,1.0,457.0,291.0,17.0,16.0,38.0,146.0,74.0,0.0,1.0,0.0,14.0,23.0,18.0,152.0,9.0
Sheffield United,0,0.0,352.0,34.9,2.0,495.0,321.0,27.0,23.0,58.0,192.0,109.0,0.0,4.0,3.0,20.0,17.0,8.0,142.0,14.0
Sheffield United,0,0.0,352.0,54.1,2.0,672.0,500.0,37.0,34.0,61.0,341.0,175.0,3.0,5.0,1.0,18.0,13.0,6.0,185.0,12.0
Sheffield United,0,0.0,532.0,25.0,2.0,416.0,273.0,23.0,10.0,27.0,132.0,64.0,4.0,0.0,0.0,15.0,11.0,10.0,144.0,10.0
Sheffield United,2,0.0,352.0,24.2,1.0,435.0,257.0,15.0,13.0,42.0,162.0,85.0,0.0,5.0,0.0,15.0,16.0,16.0,102.0,12.0
Sheffield United,0,0.0,352.0,55.6,1.0,734.0,510.0,38.0,23.0,69.0,263.0,146.0,3.0,4.0,0.0,22.0,23.0,18.0,267.0,18.0
Sheffield United,0,0.0,343.0,62.9,2.0,716.0,551.0,37.0,29.0,91.0,384.0,205.0,3.0,4.0,2.0,13.0,13.0,8.0,190.0,17.0
Sheffield United,1,0.0,532.0,26.5,2.0,367.0,203.0,16.0,12.0,46.0,134.0,83.0,2.0,3.0,2.0,12.0,8.0,7.0,78.0,11.0
Sheffield United,0,0.0,532.0,31.8,3.0,425.0,259.0,30.0,23.0,43.0,195.0,99.0,0.0,3.0,0.0,17.0,14.0,13.0,80.0,14.0
Sheffield United,0,0.0,352.0,51.3,10.0,599.0,402.0,35.0,29.0,58.0,289.0,148.0,3.0,18.0,2.0,14.0,7.0,7.0,136.0,9.0
Sheffield United,1,1.0,352.0,29.9,1.0,487.0,320.0,32.0,25.0,43.0,211.0,105.0,2.0,4.0,1.0,11.0,16.0,5.0,123.0,14.0
Sheffield United,1,1.0,352.0,37.8,7.0,602.0,406.0,35.0,33.0,55.0,295.0,171.0,4.0,9.0,0.0,22.0,25.0,4.0,131.0,15.0
Sheffield United,1,0.0,352.0,35.5,0.0,525.0,373.0,24.0,29.0,34.0,261.0,122.0,5.0,1.0,0.0,11.0,23.0,5.0,130.0,9.0
Sheffield United,0,0.0,352.0,28.1,2.0,374.0,221.0,25.0,21.0,41.0,162.0,73.0,1.0,3.0,0.0,9.0,7.0,7.0,73.0,13.0
