team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Southampton,2,1.0,442.0,73.8,5.0,788.0,610.0,43.0,42.0,72.0,414.0,203.0,4.0,10.0,5.0,17.0,21.0,11.0,226.0,14.0
Southampton,0,0.0,442.0,25.4,2.0,385.0,215.0,16.0,7.0,23.0,87.0,29.0,2.0,1.0,2.0,20.0,10.0,13.0,132.0,6.0
Southampton,0,0.0,442.0,52.6,5.0,699.0,493.0,36.0,32.0,55.0,273.0,127.0,3.0,5.0,1.0,13.0,24.0,8.0,237.0,11.0
Southampton,0,0.0,442.0,53.3,1.0,616.0,396.0,38.0,26.0,61.0,225.0,102.0,2.0,1.0,4.0,34.0,11.0,19.0,183.0,12.0
Southampton,1,0.0,442.0,64.8,8.0,791.0,632.0,29.0,40.0,79.0,382.0,175.0,8.0,5.0,1.0,11.0,17.0,9.0,275.0,13.0
Southampton,2,1.0,442.0,52.3,4.0,623.0,420.0,31.0,29.0,62.0,265.0,122.0,3.0,7.0,3.0,15.0,17.0,15.0,172.0,12.0
Southampton,1,0.0,442.0,54.7,3.0,691.0,516.0,42.0,21.0,37.0,226.0,73.0,2.0,5.0,1.0,20.0,12.0,3.0,302.0,14.0
Southampton,4,0.0,442.0,44.1,4.0,488.0,312.0,18.0,7.0,41.0,156.0,68.0,5.0,4.0,2.0,19.0,9.0,10.0,158.0,17.0
Southampton,3,1.0,442.0,46.6,5.0,682.0,503.0,38.0,26.0,69.0,287.0,153.0,0.0,9.0,1.0,13.0,24.0,7.0,229.0,9.0
Southampton,1,0.0,442.0,46.6,2.0,679.0,480.0,43.0,16.0,48.0,274.0,90.0,2.0,3.0,1.0,12.0,20.0,9.0,212.0,10.0
Southampton,0,0.0,442.0,70.6,3.0,787.0,580.0,52.0,32.0,66.0,328.0,140.0,0.0,7.0,0.0,28.0,14.0,9.0,270.0,11.0
