team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester City,0,0.0,4231.0,57.0,4.0,790.0,575.0,56.0,22.0,68.0,324.0,130.0,0.0,0.0,2.0,23.0,16.0,13.0,268.0,12.0
Manchester City,3,0.0,4231.0,67.3,6.0,857.0,683.0,46.0,30.0,56.0,405.0,203.0,0.0,0.0,1.0,14.0,18.0,5.0,294.0,14.0
Manchester City,2,0.0,343.0,77.9,8.0,903.0,699.0,43.0,57.0,68.0,519.0,279.0,0.0,0.0,0.0,7.0,11.0,11.0,222.0,7.0
Manchester City,2,1.0,4231.0,66.7,0.0,749.0,545.0,38.0,21.0,54.0,320.0,159.0,0.0,0.0,3.0,13.0,8.0,8.0,243.0,15.0
Manchester City,2,0.0,4231.0,61.7,5.0,662.0,447.0,46.0,30.0,57.0,275.0,128.0,0.0,0.0,1.0,15.0,25.0,9.0,194.0,15.0
Manchester City,4,0.0,4231.0,69.9,4.0,835.0,675.0,46.0,30.0,74.0,405.0,186.0,0.0,0.0,3.0,10.0,13.0,9.0,283.0,10.0
Manchester City,0,0.0,4231.0,57.7,3.0,740.0,484.0,33.0,26.0,71.0,267.0,142.0,0.0,0.0,5.0,27.0,19.0,21.0,228.0,10.0
Manchester City,3,1.0,4141.0,58.4,9.0,760.0,566.0,45.0,36.0,63.0,311.0,166.0,0.0,0.0,2.0,11.0,17.0,20.0,274.0,9.0
Manchester City,2,2.0,433.0,60.1,8.0,824.0,593.0,45.0,27.0,81.0,372.0,193.0,0.0,0.0,3.0,23.0,24.0,23.0,233.0,10.0
Manchester City,4,0.0,433.0,57.5,2.0,704.0,493.0,45.0,30.0,55.0,326.0,149.0,0.0,0.0,1.0,20.0,15.0,17.0,185.0,13.0
