team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
West Ham United,2,1.0,4411.0,48.6,4.0,554.0,340.0,40.0,34.0,71.0,238.0,122.0,0.0,0.0,0.0,13.0,15.0,19.0,124.0,15.0
West Ham United,1,0.0,4231.0,64.4,7.0,675.0,463.0,47.0,30.0,52.0,256.0,120.0,0.0,0.0,2.0,14.0,12.0,12.0,235.0,14.0
West Ham United,3,2.0,442.0,44.8,1.0,560.0,390.0,55.0,16.0,69.0,241.0,98.0,0.0,0.0,3.0,13.0,18.0,14.0,162.0,15.0
West Ham United,3,2.0,442.0,38.5,5.0,541.0,338.0,34.0,21.0,62.0,211.0,113.0,0.0,0.0,0.0,18.0,14.0,13.0,139.0,14.0
West Ham United,0,0.0,4231.0,60.3,10.0,682.0,481.0,55.0,40.0,53.0,289.0,124.0,0.0,0.0,2.0,10.0,15.0,7.0,221.0,8.0
West Ham United,4,0.0,4231.0,43.8,4.0,604.0,408.0,43.0,18.0,49.0,243.0,90.0,0.0,0.0,1.0,20.0,22.0,10.0,180.0,12.0
West Ham United,2,2.0,4141.0,32.9,4.0,503.0,303.0,30.0,22.0,50.0,199.0,91.0,0.0,0.0,2.0,11.0,11.0,22.0,119.0,8.0
West Ham United,1,1.0,3421.0,31.6,4.0,474.0,278.0,28.0,18.0,42.0,187.0,81.0,0.0,0.0,2.0,16.0,13.0,12.0,109.0,16.0
West Ham United,2,0.0,3421.0,33.1,3.0,525.0,294.0,30.0,17.0,44.0,182.0,90.0,0.0,0.0,6.0,22.0,13.0,23.0,127.0,16.0
West Ham United,0,0.0,3421.0,50.7,4.0,616.0,418.0,39.0,31.0,54.0,256.0,111.0,0.0,0.0,1.0,7.0,12.0,14.0,189.0,12.0
West Ham United,1,0.0,3421.0,44.8,5.0,551.0,351.0,42.0,24.0,57.0,242.0,99.0,0.0,0.0,1.0,25.0,20.0,13.0,125.0,13.0
West Ham United,2,0.0,4231.0,70.4,9.0,830.0,622.0,56.0,39.0,78.0,420.0,195.0,0.0,0.0,1.0,22.0,13.0,25.0,228.0,6.0
West Ham United,1,0.0,352.0,32.9,5.0,468.0,274.0,41.0,18.0,59.0,179.0,85.0,0.0,0.0,3.0,19.0,23.0,18.0,113.0,10.0
West Ham United,1,0.0,433.0,38.3,2.0,527.0,350.0,35.0,10.0,47.0,168.0,78.0,0.0,0.0,1.0,25.0,13.0,19.0,189.0,16.0
