team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Tottenham Hotspur,0,1.0,4231.0,80.2,8.0,942.0,763.0,44.0,59.0,85.0,603.0,324.0,9.0,8.0,1.0,10.0,16.0,7.0,196.0,10.0
Tottenham Hotspur,3,1.0,4312.0,70.1,14.0,792.0,587.0,46.0,54.0,66.0,461.0,262.0,14.0,17.0,1.0,17.0,22.0,5.0,164.0,13.0
Tottenham Hotspur,1,0.0,4231.0,52.8,3.0,693.0,489.0,47.0,19.0,49.0,261.0,102.0,2.0,5.0,0.0,26.0,16.0,22.0,239.0,13.0
Tottenham Hotspur,3,0.0,433.0,47.2,1.0,623.0,456.0,45.0,21.0,48.0,277.0,124.0,3.0,5.0,0.0,14.0,9.0,5.0,190.0,13.0
Tottenham Hotspur,0,0.0,433.0,64.3,4.0,715.0,499.0,39.0,33.0,52.0,309.0,156.0,4.0,5.0,0.0,21.0,26.0,12.0,218.0,14.0
Tottenham Hotspur,1,0.0,4231.0,67.5,5.0,826.0,637.0,57.0,44.0,55.0,353.0,179.0,3.0,6.0,1.0,14.0,19.0,15.0,312.0,13.0
Tottenham Hotspur,1,0.0,3421.0,55.0,6.0,692.0,479.0,45.0,29.0,49.0,285.0,125.0,9.0,4.0,0.0,14.0,8.0,8.0,214.0,11.0
Tottenham Hotspur,1,0.0,541.0,50.9,0.0,794.0,572.0,51.0,16.0,45.0,292.0,94.0,2.0,3.0,0.0,24.0,21.0,8.0,294.0,14.0
Tottenham Hotspur,3,2.0,4231.0,45.7,6.0,622.0,386.0,32.0,28.0,52.0,242.0,104.0,4.0,19.0,0.0,24.0,25.0,11.0,159.0,10.0
Tottenham Hotspur,0,0.0,433.0,58.5,6.0,741.0,504.0,38.0,23.0,49.0,297.0,118.0,5.0,11.0,3.0,17.0,15.0,8.0,220.0,13.0
Tottenham Hotspur,0,0.0,4231.0,59.1,2.0,741.0,499.0,39.0,37.0,62.0,284.0,135.0,5.0,6.0,3.0,23.0,14.0,8.0,239.0,8.0
Tottenham Hotspur,2,0.0,3142.0,58.9,1.0,768.0,554.0,37.0,31.0,75.0,387.0,193.0,10.0,5.0,3.0,22.0,23.0,9.0,188.0,10.0
Tottenham Hotspur,2,0.0,4231.0,42.2,3.0,592.0,375.0,16.0,14.0,25.0,212.0,41.0,1.0,8.0,0.0,18.0,10.0,11.0,173.0,10.0
Tottenham Hotspur,1,1.0,4231.0,53.4,1.0,712.0,497.0,45.0,26.0,50.0,292.0,118.0,3.0,5.0,1.0,18.0,19.0,14.0,229.0,9.0
Tottenham Hotspur,3,0.0,4231.0,52.9,6.0,655.0,471.0,32.0,22.0,66.0,265.0,107.0,5.0,10.0,6.0,19.0,18.0,9.0,219.0,14.0
Tottenham Hotspur,1,0.0,4231.0,52.7,2.0,651.0,443.0,38.0,10.0,52.0,194.0,87.0,2.0,3.0,2.0,15.0,21.0,11.0,256.0,8.0
Tottenham Hotspur,1,0.0,433.0,32.0,5.0,523.0,298.0,19.0,18.0,41.0,166.0,80.0,2.0,9.0,0.0,16.0,21.0,10.0,143.0,11.0
Tottenham Hotspur,0,0.0,4231.0,52.3,3.0,750.0,547.0,28.0,23.0,39.0,267.0,126.0,5.0,3.0,1.0,23.0,24.0,11.0,295.0,7.0
Tottenham Hotspur,1,0.0,41212.0,55.8,6.0,704.0,491.0,47.0,38.0,61.0,330.0,169.0,2.0,9.0,3.0,18.0,17.0,8.0,183.0,13.0
Tottenham Hotspur,2,2.0,4222.0,45.2,3.0,569.0,388.0,30.0,24.0,36.0,172.0,84.0,7.0,6.0,1.0,13.0,13.0,6.0,227.0,19.0
Tottenham Hotspur,2,1.0,4231.0,44.6,1.0,701.0,506.0,17.0,8.0,24.0,107.0,40.0,2.0,1.0,1.0,17.0,22.0,6.0,404.0,4.0
