team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
West Ham United,3,0.0,442.0,61.0,3.0,654.0,461.0,43.0,34.0,56.0,266.0,113.0,1.0,16.0,2.0,12.0,18.0,14.0,214.0,10.0
West Ham United,0,3.0,4231.0,30.7,5.0,517.0,359.0,37.0,28.0,43.0,223.0,107.0,3.0,6.0,2.0,21.0,20.0,14.0,149.0,6.0
West Ham United,4,1.0,4141.0,62.8,6.0,732.0,527.0,42.0,39.0,69.0,334.0,200.0,9.0,13.0,2.0,14.0,17.0,7.0,208.0,7.0
West Ham United,0,1.0,4141.0,44.0,7.0,594.0,377.0,32.0,38.0,52.0,270.0,124.0,5.0,8.0,3.0,31.0,20.0,14.0,137.0,8.0
West Ham United,3,2.0,4141.0,49.0,4.0,626.0,455.0,39.0,26.0,49.0,300.0,136.0,3.0,5.0,2.0,25.0,16.0,9.0,172.0,12.0
West Ham United,0,0.0,433.0,28.2,4.0,500.0,297.0,22.0,16.0,43.0,166.0,76.0,3.0,3.0,2.0,22.0,24.0,15.0,142.0,11.0
West Ham United,0,0.0,4231.0,47.7,5.0,648.0,444.0,43.0,29.0,38.0,260.0,113.0,5.0,8.0,1.0,22.0,25.0,9.0,202.0,10.0
West Ham United,1,1.0,442.0,61.0,3.0,671.0,494.0,47.0,32.0,69.0,311.0,163.0,5.0,6.0,1.0,21.0,16.0,9.0,206.0,14.0
West Ham United,4,0.0,4141.0,51.7,5.0,674.0,460.0,47.0,25.0,38.0,271.0,110.0,8.0,8.0,1.0,15.0,4.0,15.0,198.0,10.0
West Ham United,1,0.0,4141.0,37.0,5.0,579.0,351.0,35.0,30.0,61.0,253.0,101.0,8.0,8.0,3.0,21.0,26.0,15.0,117.0,8.0
West Ham United,1,0.0,4141.0,57.7,6.0,726.0,519.0,54.0,33.0,51.0,348.0,142.0,7.0,11.0,3.0,17.0,23.0,12.0,197.0,5.0
West Ham United,0,0.0,4231.0,46.0,3.0,591.0,406.0,33.0,22.0,41.0,228.0,99.0,3.0,6.0,1.0,24.0,24.0,12.0,192.0,7.0
West Ham United,0,0.0,4141.0,70.7,5.0,743.0,565.0,45.0,22.0,45.0,338.0,146.0,4.0,5.0,1.0,21.0,16.0,7.0,240.0,12.0
West Ham United,0,0.0,4231.0,24.4,1.0,444.0,255.0,29.0,7.0,31.0,157.0,52.0,0.0,2.0,2.0,14.0,28.0,18.0,105.0,6.0
West Ham United,1,0.0,4141.0,42.8,0.0,575.0,371.0,40.0,28.0,50.0,276.0,124.0,2.0,4.0,1.0,22.0,19.0,12.0,113.0,9.0
West Ham United,0,0.0,442.0,45.3,3.0,591.0,400.0,44.0,21.0,39.0,256.0,88.0,4.0,0.0,0.0,15.0,20.0,9.0,150.0,10.0
West Ham United,0,0.0,4231.0,61.5,6.0,777.0,582.0,50.0,36.0,58.0,366.0,178.0,5.0,4.0,3.0,13.0,21.0,11.0,238.0,10.0
West Ham United,0,0.0,442.0,57.0,2.0,650.0,453.0,43.0,30.0,55.0,273.0,115.0,3.0,8.0,1.0,16.0,24.0,2.0,197.0,11.0
West Ham United,2,0.0,4231.0,54.2,6.0,744.0,487.0,49.0,26.0,61.0,313.0,130.0,7.0,9.0,2.0,20.0,29.0,13.0,190.0,3.0
West Ham United,2,0.0,442.0,44.0,2.0,603.0,391.0,41.0,27.0,58.0,254.0,120.0,2.0,4.0,2.0,22.0,15.0,18.0,157.0,10.0
West Ham United,3,0.0,442.0,41.3,3.0,550.0,358.0,37.0,19.0,52.0,228.0,88.0,0.0,7.0,3.0,26.0,18.0,9.0,142.0,10.0
West Ham United,1,0.0,4141.0,56.1,4.0,662.0,448.0,45.0,30.0,43.0,263.0,109.0,4.0,8.0,3.0,18.0,24.0,10.0,205.0,8.0
West Ham United,1,0.0,4141.0,35.8,6.0,555.0,327.0,24.0,13.0,31.0,195.0,71.0,3.0,8.0,1.0,21.0,19.0,15.0,138.0,5.0
West Ham United,0,0.0,4141.0,64.6,7.0,694.0,514.0,41.0,33.0,59.0,333.0,174.0,6.0,11.0,1.0,12.0,15.0,8.0,199.0,8.0
West Ham United,3,2.0,4141.0,44.1,2.0,592.0,380.0,32.0,21.0,61.0,224.0,123.0,2.0,7.0,0.0,19.0,17.0,15.0,161.0,12.0
West Ham United,1,1.0,4411.0,38.5,5.0,557.0,341.0,27.0,31.0,32.0,225.0,108.0,7.0,6.0,3.0,14.0,18.0,17.0,131.0,13.0
West Ham United,0,0.0,4231.0,35.2,2.0,551.0,360.0,40.0,18.0,32.0,172.0,56.0,1.0,4.0,3.0,23.0,22.0,11.0,200.0,9.0
