team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester City,3,0.0,4231.0,72.4,7.0,934.0,721.0,53.0,43.0,80.0,508.0,248.0,9.0,11.0,2.0,22.0,13.0,8.0,240.0,11.0
Manchester City,2,0.0,433.0,65.4,8.0,866.0,679.0,43.0,37.0,61.0,439.0,209.0,10.0,14.0,1.0,16.0,18.0,7.0,260.0,12.0
Manchester City,1,0.0,433.0,82.0,0.0,974.0,809.0,57.0,50.0,99.0,634.0,306.0,0.0,0.0,2.0,9.0,19.0,6.0,203.0,7.0
Manchester City,2,0.0,433.0,61.2,0.0,768.0,546.0,39.0,30.0,69.0,300.0,156.0,2.0,13.0,0.0,20.0,24.0,9.0,256.0,6.0
Manchester City,1,0.0,433.0,76.2,3.0,958.0,767.0,52.0,39.0,85.0,522.0,218.0,4.0,8.0,5.0,22.0,20.0,6.0,266.0,7.0
Manchester City,3,0.0,433.0,67.6,6.0,916.0,734.0,45.0,34.0,83.0,472.0,206.0,2.0,10.0,2.0,13.0,9.0,11.0,273.0,9.0
Manchester City,3,3.0,433.0,76.6,4.0,971.0,783.0,65.0,36.0,66.0,489.0,208.0,2.0,12.0,0.0,12.0,8.0,7.0,312.0,10.0
Manchester City,1,1.0,433.0,66.1,4.0,817.0,613.0,50.0,53.0,78.0,428.0,222.0,5.0,6.0,3.0,18.0,15.0,5.0,220.0,8.0
Manchester City,0,0.0,433.0,61.3,6.0,844.0,640.0,59.0,40.0,59.0,343.0,152.0,4.0,10.0,2.0,19.0,22.0,8.0,320.0,11.0
Manchester City,2,0.0,433.0,70.1,5.0,904.0,714.0,53.0,40.0,70.0,452.0,227.0,3.0,12.0,6.0,16.0,23.0,6.0,283.0,8.0
Manchester City,4,0.0,433.0,69.3,2.0,1007.0,839.0,64.0,24.0,63.0,483.0,181.0,0.0,9.0,3.0,13.0,20.0,18.0,360.0,3.0
Manchester City,1,0.0,433.0,52.0,2.0,693.0,514.0,35.0,33.0,62.0,314.0,155.0,3.0,10.0,4.0,12.0,13.0,14.0,212.0,13.0
Manchester City,0,0.0,4231.0,50.6,3.0,708.0,528.0,40.0,24.0,38.0,251.0,108.0,1.0,5.0,5.0,16.0,18.0,13.0,289.0,10.0
Manchester City,5,0.0,433.0,78.6,0.0,961.0,799.0,61.0,38.0,57.0,435.0,173.0,3.0,18.0,1.0,12.0,8.0,11.0,387.0,4.0
Manchester City,1,0.0,433.0,71.1,6.0,844.0,644.0,59.0,50.0,59.0,418.0,183.0,9.0,9.0,3.0,9.0,18.0,7.0,256.0,8.0
Manchester City,2,0.0,4231.0,58.0,5.0,734.0,555.0,47.0,28.0,47.0,285.0,141.0,9.0,8.0,2.0,6.0,23.0,12.0,285.0,14.0
